order_id,order_date,User name,products,Total_Items,Total cost,Payment method,City,Store type,Discount_Applied,Customer_Category,Season,Promotion
1000340678,09/05/2023 06:07,Natalie Cummings,"['Pasta', 'Tomatoes', 'Dishware']",1,98.56,Cash,Los Angeles,Supermarket,TRUE,Young Adult,Spring,Discount on Selected Items
1000340709,15/06/2021 16:11,Phillip Rice,"['Carrots', 'Soap', 'Vacuum Cleaner']",2,13.83,Credit Card,Los Angeles,Convenience Store,FALSE,Professional,Spring,BOGO (Buy One Get One)
1000340736,08/01/2021 00:21,Kevin Taylor,"['Pickles', 'Olive Oil', 'Water']",10,89.04,Mobile Payment,Los Angeles,Supermarket,FALSE,Student,Spring,
1000340740,06/05/2022 12:04,Curtis Nguyen,"['Pancake Mix', 'Yogurt', 'Spinach']",8,15.09,Mobile Payment,Los Angeles,Pharmacy,TRUE,Senior Citizen,Summer,Discount on Selected Items
1000340743,03/09/2022 20:43,Jared Kelly,"['Plant Fertilizer', 'Salmon', 'Feminine Hygiene Products']",4,19,Mobile Payment,Los Angeles,Convenience Store,TRUE,Homemaker,Winter,BOGO (Buy One Get One)
1000340756,17/01/2021 14:48,Micheal Jones,"['Tomatoes', 'Toothbrush', 'Shampoo', 'Air Freshener', 'Shaving Cream']",10,99.28,Debit Card,Los Angeles,Supermarket,FALSE,Homemaker,Winter,BOGO (Buy One Get One)
1000340763,08/07/2020 14:58,Yolanda Gregory,"['Dustpan', 'Orange']",1,54.71,Debit Card,Los Angeles,Warehouse Club,FALSE,Middle-Aged,Spring,BOGO (Buy One Get One)
1000340768,13/11/2020 06:59,Kurt Smith,"['Cleaning Rags', 'Vacuum Cleaner', 'Honey', 'Milk']",10,22.47,Mobile Payment,Los Angeles,Pharmacy,FALSE,Teenager,Winter,
1000340770,23/08/2021 13:41,Cory Dunn,"['Onions', 'Pancake Mix']",5,42.12,Cash,Los Angeles,Convenience Store,TRUE,Student,Summer,
1000340785,29/01/2024 13:52,Mark Clark,"['Apple', 'Jam']",4,71.2,Debit Card,Los Angeles,Supermarket,FALSE,Teenager,Winter,
1000340798,04/10/2022 12:23,Bryan Gilmore,"['Mop', 'Paper Towels']",1,70.83,Cash,Los Angeles,Pharmacy,FALSE,Professional,Winter,Discount on Selected Items
1000340799,23/03/2021 14:20,Joshua Barnes,"['Cleaning Rags', 'Cereal', 'Potatoes']",4,85.53,Cash,Los Angeles,Convenience Store,TRUE,Retiree,Summer,BOGO (Buy One Get One)
1000340814,30/12/2022 20:57,Samuel Reeves,"['Potatoes', 'Trash Cans']",6,50.14,Cash,Los Angeles,Supermarket,FALSE,Senior Citizen,Winter,
1000340822,20/12/2022 21:26,Brenda Blackwell,['Vinegar'],2,26.4,Mobile Payment,Los Angeles,Convenience Store,TRUE,Homemaker,Winter,BOGO (Buy One Get One)
1000340828,16/05/2024 18:09,Christopher Beck,"['Chicken', 'Broom', 'Cleaning Spray']",9,82.87,Credit Card,Los Angeles,Convenience Store,FALSE,Homemaker,Spring,Discount on Selected Items
1000340829,19/05/2020 10:14,Robin Green,"['Sponges', 'Butter', 'Hand Sanitizer', 'Soda', 'Diapers']",7,65.14,Debit Card,Los Angeles,Specialty Store,TRUE,Senior Citizen,Spring,
1000340867,27/06/2021 20:55,John Dixon,"['Orange', 'Eggs', 'Laundry Detergent', 'Mustard', 'Salmon']",4,45.47,Cash,Los Angeles,Pharmacy,FALSE,Retiree,Fall,
1000340871,21/06/2022 22:26,Courtney Clark,['Eggs'],5,19.14,Debit Card,Los Angeles,Pharmacy,TRUE,Middle-Aged,Fall,BOGO (Buy One Get One)
1000340880,14/02/2022 00:21,Lucas Carlson,"['Toothbrush', 'Tuna']",5,48.02,Cash,Los Angeles,Department Store,FALSE,Homemaker,Summer,BOGO (Buy One Get One)
1000340893,14/03/2023 04:01,Brian Dougherty,"['Mustard', 'Mayonnaise', 'Canned Soup', 'Tea']",8,31.35,Credit Card,Los Angeles,Convenience Store,TRUE,Professional,Fall,
1000340908,17/04/2020 05:25,Gary Smith,"['Onions', 'Toothpaste', 'Chicken', 'Extension Cords']",4,43.1,Cash,Los Angeles,Convenience Store,FALSE,Student,Spring,Discount on Selected Items
1000340926,15/06/2022 13:36,Joseph Davis,"['Tuna', 'Spinach']",10,17.33,Cash,Los Angeles,Warehouse Club,FALSE,Professional,Spring,Discount on Selected Items
1000340928,05/03/2020 03:48,Jacob Fuentes,"['Broom', 'Diapers', 'Ironing Board', 'Lawn Mower', 'Chicken']",10,98.13,Debit Card,Los Angeles,Pharmacy,FALSE,Middle-Aged,Winter,Discount on Selected Items
1000340942,26/02/2021 11:18,Samuel Perkins,"['Toothbrush', 'Honey', 'Cereal Bars', 'Paper Towels', 'Ironing Board']",9,7.36,Cash,Los Angeles,Supermarket,TRUE,Retiree,Winter,
1000340948,29/05/2023 00:20,Patrick Brown,['Hair Gel'],7,92.78,Credit Card,Los Angeles,Supermarket,TRUE,Senior Citizen,Spring,Discount on Selected Items
1000340949,07/05/2023 12:28,Kristine Rodriguez,"['Toothbrush', 'Dish Soap', 'Hair Gel', 'Coffee', 'Trash Cans']",4,68.68,Credit Card,Los Angeles,Department Store,FALSE,Professional,Fall,
1000340965,20/03/2021 18:46,David Vega,"['Soda', 'Ironing Board']",4,81.62,Cash,Los Angeles,Department Store,FALSE,Teenager,Fall,Discount on Selected Items
1000341001,08/05/2022 20:46,Jessica Fischer,['Honey'],3,37.58,Debit Card,Los Angeles,Convenience Store,TRUE,Student,Spring,Discount on Selected Items
1000341007,12/04/2024 01:11,Jeffery Greene,['Broom'],8,92.59,Debit Card,Los Angeles,Supermarket,TRUE,Student,Summer,Discount on Selected Items
1000341016,07/08/2021 15:26,Debra Booth,"['Cleaning Spray', 'Potatoes', 'Hair Gel', 'Canned Soup', 'Mayonnaise']",3,5.3,Mobile Payment,Los Angeles,Warehouse Club,TRUE,Middle-Aged,Spring,Discount on Selected Items
1000341024,17/04/2024 23:45,Mathew Larsen,"['Paper Towels', 'BBQ Sauce', 'Bath Towels', 'Jam']",4,93.57,Debit Card,Los Angeles,Supermarket,FALSE,Teenager,Spring,
1000341025,21/09/2023 22:32,Sandra Ward,"['Cereal', 'Orange']",1,41.43,Credit Card,Los Angeles,Warehouse Club,TRUE,Teenager,Winter,Discount on Selected Items
1000341048,08/07/2020 16:05,Michael Carter,"['Banana', 'Diapers']",3,62.08,Debit Card,Los Angeles,Department Store,TRUE,Senior Citizen,Summer,
1000341068,24/03/2020 16:06,Johnny Smith,"['Trash Bags', 'Light Bulbs', 'Soap', 'Milk', 'Laundry Detergent']",9,74.82,Cash,Los Angeles,Convenience Store,FALSE,Homemaker,Fall,
1000341072,07/03/2020 01:32,Judy Thompson,"['Trash Cans', 'Iron']",3,82.97,Debit Card,Los Angeles,Convenience Store,TRUE,Teenager,Summer,Discount on Selected Items
1000341073,09/07/2020 19:58,Christopher Smith,"['Mustard', 'Hair Gel', 'Dustpan', 'Pickles']",8,31.57,Debit Card,Los Angeles,Specialty Store,FALSE,Young Adult,Fall,
1000341076,20/11/2023 20:02,Danielle Turner,"['Salmon', 'Baby Wipes']",3,82.38,Debit Card,Los Angeles,Convenience Store,FALSE,Student,Fall,
1000341079,05/10/2021 08:24,Jeffrey Booker,"['Eggs', 'Insect Repellent']",6,10.24,Credit Card,Los Angeles,Specialty Store,FALSE,Student,Summer,
1000341094,04/03/2020 04:28,Benjamin Ramirez,"['Ironing Board', 'Toothbrush', 'Hand Sanitizer']",6,59.14,Mobile Payment,Los Angeles,Warehouse Club,FALSE,Middle-Aged,Fall,
1000341100,15/06/2021 21:55,Jenna Brown,"['Garden Hose', 'Baby Wipes']",1,6.29,Credit Card,Los Angeles,Supermarket,TRUE,Professional,Winter,
1000341105,11/10/2021 10:47,Kenneth Vargas,"['Trash Cans', 'Salmon', 'Butter']",3,89.83,Credit Card,Los Angeles,Pharmacy,TRUE,Retiree,Summer,BOGO (Buy One Get One)
1000341110,31/08/2022 04:12,Kimberly Gutierrez,"['Shaving Cream', 'Onions']",7,55.75,Debit Card,Los Angeles,Department Store,TRUE,Homemaker,Winter,BOGO (Buy One Get One)
1000341113,17/01/2021 22:30,Logan Galloway,"['Cereal', 'Laundry Detergent']",3,20.02,Debit Card,Los Angeles,Warehouse Club,TRUE,Senior Citizen,Winter,
1000341115,16/04/2023 08:13,David Lee,"['Tomatoes', 'Trash Cans', 'Shrimp']",7,90.03,Mobile Payment,Los Angeles,Specialty Store,FALSE,Retiree,Winter,
1000341119,02/04/2024 08:28,Kevin Ross,['Diapers'],10,78.94,Credit Card,Los Angeles,Supermarket,TRUE,Professional,Spring,Discount on Selected Items
1000341121,21/04/2023 02:26,Renee Andrade,"['Paper Towels', 'Jam', 'Cereal']",8,84.65,Mobile Payment,Los Angeles,Convenience Store,TRUE,Professional,Summer,BOGO (Buy One Get One)
1000341124,17/08/2023 14:02,Sean Nelson,['Pancake Mix'],4,79.74,Cash,Los Angeles,Supermarket,FALSE,Professional,Spring,
1000341127,05/01/2020 09:50,Patrick Burnett,"['Bath Towels', 'Baby Wipes']",9,38.74,Mobile Payment,Los Angeles,Pharmacy,TRUE,Teenager,Fall,BOGO (Buy One Get One)
1000341128,16/04/2021 08:14,Dennis Burke,"['Ice Cream', 'Diapers']",3,5.45,Debit Card,Los Angeles,Specialty Store,FALSE,Senior Citizen,Summer,Discount on Selected Items
1000341132,05/10/2023 18:02,Scott Porter,"['Onions', 'Iron', 'Dishware', 'Mayonnaise']",5,44.61,Debit Card,Los Angeles,Department Store,TRUE,Young Adult,Fall,BOGO (Buy One Get One)
1000341138,16/03/2021 18:43,David Bryant,"['Lawn Mower', 'Eggs', 'Hair Gel', 'Baby Wipes']",9,55.16,Cash,Los Angeles,Warehouse Club,FALSE,Student,Summer,Discount on Selected Items
1000341164,11/04/2020 16:51,Johnny Bass,['BBQ Sauce'],3,13.14,Cash,Los Angeles,Pharmacy,TRUE,Teenager,Fall,BOGO (Buy One Get One)
1000341170,02/05/2023 05:59,William Shelton,"['Tissues', 'Shrimp', 'Peanut Butter', 'Light Bulbs']",10,6.03,Debit Card,Los Angeles,Department Store,FALSE,Student,Summer,Discount on Selected Items
1000341173,08/03/2023 07:43,Samantha Campbell,['Hair Gel'],5,6.62,Mobile Payment,Los Angeles,Warehouse Club,FALSE,Teenager,Fall,
1000341181,06/01/2023 09:28,Beth Smith,"['BBQ Sauce', 'Shower Gel']",8,49.87,Credit Card,Los Angeles,Department Store,FALSE,Teenager,Spring,Discount on Selected Items
1000341189,26/09/2023 17:33,Michael Hebert,['Plant Fertilizer'],1,38.32,Cash,Los Angeles,Pharmacy,TRUE,Middle-Aged,Spring,BOGO (Buy One Get One)
1000341192,16/10/2020 20:49,Cynthia White,"['Vinegar', 'Peanut Butter', 'Ketchup', 'Extension Cords', 'Chips']",2,71.39,Credit Card,Los Angeles,Supermarket,TRUE,Student,Fall,BOGO (Buy One Get One)
1000341196,07/01/2024 08:48,Belinda Williams,"['Laundry Detergent', 'Orange']",5,41.84,Mobile Payment,Los Angeles,Department Store,FALSE,Homemaker,Fall,BOGO (Buy One Get One)
1000341211,12/08/2022 05:35,Ryan Ross,"['Baby Wipes', 'Mustard', 'Dishware', 'Salmon', 'Pasta']",6,91.85,Credit Card,Los Angeles,Supermarket,TRUE,Student,Fall,BOGO (Buy One Get One)
1000341216,03/02/2020 07:34,John Boyle,"['Toothbrush', 'Chips', 'Onions', 'Deodorant', 'Salmon']",7,81.21,Credit Card,Los Angeles,Supermarket,FALSE,Teenager,Summer,BOGO (Buy One Get One)
1000341235,11/01/2020 20:39,Thomas Wilson,"['Pickles', 'Laundry Detergent', 'Dishware', 'Soap']",1,43.39,Cash,Los Angeles,Warehouse Club,TRUE,Professional,Fall,
1000341248,10/07/2022 02:48,Tara Mendoza,"['Syrup', 'Laundry Detergent', 'Hair Gel', 'Plant Fertilizer', 'Shaving Cream']",8,94.51,Mobile Payment,Los Angeles,Department Store,FALSE,Teenager,Summer,BOGO (Buy One Get One)
1000341264,13/03/2021 12:36,Adam Alvarez,"['Yogurt', 'Olive Oil', 'Garden Hose']",1,5.39,Cash,Los Angeles,Warehouse Club,FALSE,Teenager,Fall,BOGO (Buy One Get One)
1000341267,05/02/2020 12:34,Catherine Woods,['Ketchup'],4,53.85,Cash,Los Angeles,Supermarket,TRUE,Middle-Aged,Summer,
1000341279,08/05/2023 02:58,Tamara Morrison,"['Peanut Butter', 'Power Strips', 'Chicken', 'Rice']",3,32.73,Credit Card,Los Angeles,Department Store,FALSE,Middle-Aged,Summer,Discount on Selected Items
1000341301,31/07/2023 08:35,Kenneth Hernandez MD,"['Diapers', 'Shaving Cream']",3,37.94,Mobile Payment,Los Angeles,Convenience Store,TRUE,Senior Citizen,Fall,BOGO (Buy One Get One)
1000341306,03/08/2020 04:28,Jessica Foster,"['Tissues', 'Shampoo', 'Toothbrush', 'Vacuum Cleaner']",2,80.37,Mobile Payment,Los Angeles,Specialty Store,TRUE,Young Adult,Winter,BOGO (Buy One Get One)
1000341311,01/07/2023 23:03,Christopher Schneider,"['Pancake Mix', 'Olive Oil', 'Lawn Mower', 'Deodorant']",8,80.05,Credit Card,Los Angeles,Specialty Store,TRUE,Teenager,Summer,BOGO (Buy One Get One)
1000341325,03/10/2022 13:31,Todd Cook,"['Butter', 'Hair Gel', 'Hand Sanitizer', 'Shampoo']",10,40.73,Debit Card,Los Angeles,Warehouse Club,FALSE,Retiree,Winter,BOGO (Buy One Get One)
1000341338,19/04/2024 20:52,Michael Silva,"['Extension Cords', 'Beef', 'Ketchup', 'Honey', 'Trash Bags']",2,71.41,Credit Card,Los Angeles,Department Store,TRUE,Retiree,Fall,Discount on Selected Items
1000341339,02/12/2022 19:40,Jennifer Larson,['Toothpaste'],6,74.64,Debit Card,Los Angeles,Warehouse Club,FALSE,Homemaker,Spring,BOGO (Buy One Get One)
1000341340,02/02/2020 12:34,Alexander Gutierrez,"['Chicken', 'Yogurt', 'Butter']",3,72.42,Cash,Los Angeles,Specialty Store,TRUE,Young Adult,Spring,
1000341348,27/02/2024 08:28,Amanda Kennedy,"['Tissues', 'Pasta', 'Garden Hose', 'Razors']",1,50.56,Cash,Los Angeles,Warehouse Club,FALSE,Young Adult,Fall,Discount on Selected Items
1000341355,13/07/2020 02:36,Lisa Diaz,"['Cleaning Spray', 'Shaving Cream', 'Trash Cans', 'Paper Towels', 'Cleaning Spray']",9,94.43,Debit Card,Los Angeles,Convenience Store,FALSE,Middle-Aged,Spring,Discount on Selected Items
1000341359,06/04/2024 12:29,Stephanie Jones,['Trash Cans'],10,7.72,Cash,Los Angeles,Convenience Store,FALSE,Middle-Aged,Winter,Discount on Selected Items
1000341363,07/11/2023 23:08,Christopher Nelson,"['Beef', 'Shampoo']",2,31.66,Cash,Los Angeles,Supermarket,FALSE,Professional,Summer,
1000341371,12/04/2023 05:28,Shaun Davis,"['Feminine Hygiene Products', 'Iron', 'Canned Soup']",8,43.83,Debit Card,Los Angeles,Convenience Store,FALSE,Middle-Aged,Summer,Discount on Selected Items
1000341429,30/03/2024 10:38,Casey Rodriguez,"['Bread', 'Shaving Cream', 'Light Bulbs']",7,29.3,Debit Card,Los Angeles,Supermarket,FALSE,Senior Citizen,Spring,Discount on Selected Items
1000341464,13/03/2023 14:20,Michael Kerr,"['Butter', 'Mustard']",1,87.24,Mobile Payment,Los Angeles,Pharmacy,FALSE,Retiree,Fall,
1000341469,27/06/2023 16:24,Robin Davis,"['Lawn Mower', 'Hair Gel', 'Chicken']",9,94.21,Mobile Payment,Los Angeles,Supermarket,TRUE,Middle-Aged,Spring,BOGO (Buy One Get One)
1000341487,03/09/2021 08:46,Kevin Ho,['Dustpan'],9,93.33,Credit Card,Los Angeles,Specialty Store,FALSE,Teenager,Winter,BOGO (Buy One Get One)
1000341493,01/08/2021 10:12,Jesse Gray,"['Insect Repellent', 'Broom']",1,58.72,Debit Card,Los Angeles,Supermarket,FALSE,Middle-Aged,Winter,
1000341502,21/07/2023 04:06,Christopher Anderson,"['Vacuum Cleaner', 'Water']",10,51.47,Cash,Los Angeles,Warehouse Club,FALSE,Senior Citizen,Summer,Discount on Selected Items
1000341523,07/01/2022 10:33,Megan Faulkner,"['Orange', 'Garden Hose', 'Shaving Cream']",10,53.13,Mobile Payment,Los Angeles,Convenience Store,TRUE,Homemaker,Winter,
1000341528,18/10/2020 02:24,Michelle Rogers,"['Yogurt', 'BBQ Sauce', 'Hand Sanitizer', 'Beef']",3,95.88,Credit Card,Los Angeles,Warehouse Club,TRUE,Young Adult,Summer,BOGO (Buy One Get One)
1000341530,17/12/2023 21:31,Sarah Butler,"['Air Freshener', 'Insect Repellent', 'Shower Gel', 'Ironing Board']",6,53.46,Debit Card,Los Angeles,Convenience Store,FALSE,Homemaker,Spring,BOGO (Buy One Get One)
1000341552,11/05/2022 13:44,Brenda Johnson,"['Razors', 'Plant Fertilizer', 'Soda', 'Light Bulbs']",4,73.26,Debit Card,Los Angeles,Department Store,FALSE,Student,Summer,
1000341553,23/12/2022 10:23,Robert Watson,"['Shower Gel', 'Ironing Board', 'Peanut Butter', 'Toothpaste']",3,45.22,Debit Card,Los Angeles,Supermarket,FALSE,Retiree,Spring,Discount on Selected Items
1000341558,05/09/2021 22:01,Dean Clark,['Light Bulbs'],1,46.15,Cash,Los Angeles,Pharmacy,TRUE,Middle-Aged,Spring,
1000341562,13/08/2021 23:45,Mike Carroll,"['Mustard', 'Feminine Hygiene Products', 'Shrimp']",7,73.41,Mobile Payment,Los Angeles,Supermarket,TRUE,Professional,Spring,Discount on Selected Items
1000341584,28/07/2023 20:08,Deborah Sharp,"['Razors', 'Tissues']",4,5.35,Credit Card,Los Angeles,Supermarket,TRUE,Young Adult,Winter,
1000341589,11/03/2023 13:37,Matthew Mcdaniel,"['Plant Fertilizer', 'Cereal Bars', 'Salmon', 'Deodorant']",1,74.97,Cash,Los Angeles,Warehouse Club,FALSE,Young Adult,Fall,Discount on Selected Items
1000341591,11/10/2020 08:26,Sherry Moore,['Ironing Board'],5,67.45,Mobile Payment,Los Angeles,Warehouse Club,TRUE,Homemaker,Winter,BOGO (Buy One Get One)
1000341609,20/05/2020 13:36,Michael Hall PhD,"['Peanut Butter', 'Broom']",4,56.58,Mobile Payment,Los Angeles,Specialty Store,FALSE,Teenager,Spring,Discount on Selected Items
1000341635,16/12/2021 04:58,Christopher Parrish,"['Potatoes', 'Mustard', 'Razors', 'Extension Cords']",10,68.3,Credit Card,Los Angeles,Supermarket,TRUE,Student,Summer,
1000341646,25/01/2020 18:26,James Conley,['Laundry Detergent'],6,67.1,Debit Card,Los Angeles,Specialty Store,TRUE,Professional,Fall,BOGO (Buy One Get One)
1000341659,22/05/2023 18:37,Stephanie Cox,"['Dishware', 'Mayonnaise', 'Dustpan', 'Cleaning Spray', 'Plant Fertilizer']",2,15.35,Mobile Payment,Los Angeles,Warehouse Club,TRUE,Senior Citizen,Spring,Discount on Selected Items
1000341674,02/12/2023 05:54,Laura Walls,"['Cleaning Rags', 'Cheese', 'Diapers']",1,70.01,Debit Card,Los Angeles,Department Store,TRUE,Professional,Fall,Discount on Selected Items
1000341686,18/07/2023 09:26,Anthony Scott,"['Syrup', 'Water', 'Pickles', 'Dish Soap', 'Eggs']",1,48.21,Mobile Payment,Los Angeles,Warehouse Club,TRUE,Young Adult,Summer,
1000341709,22/10/2020 06:12,John Hurley,['Diapers'],3,21.96,Mobile Payment,Los Angeles,Pharmacy,FALSE,Retiree,Fall,
1000341724,25/01/2021 12:15,Patricia Ross,"['Dishware', 'Pasta']",4,9.08,Debit Card,Los Angeles,Department Store,FALSE,Homemaker,Summer,BOGO (Buy One Get One)
1000341730,23/12/2020 10:56,Tina Wolfe,"['Shaving Cream', 'Dustpan']",6,54.16,Credit Card,Los Angeles,Convenience Store,FALSE,Senior Citizen,Summer,Discount on Selected Items
1000341739,23/11/2022 18:11,Kevin Mcgee,"['Salmon', 'Vinegar']",7,51.74,Cash,Los Angeles,Convenience Store,TRUE,Senior Citizen,Spring,BOGO (Buy One Get One)
1000341766,13/09/2021 09:05,Tonya Acosta,"['Coffee', 'Banana']",1,82.28,Credit Card,Los Angeles,Department Store,FALSE,Student,Fall,Discount on Selected Items
1000341789,25/10/2023 04:15,Walter Gonzales,"['Laundry Detergent', 'Butter', 'Potatoes']",3,22.8,Cash,Los Angeles,Department Store,TRUE,Homemaker,Spring,
1000341809,22/04/2023 01:09,Chad Dunn,"['Dustpan', 'Hand Sanitizer']",4,30.42,Mobile Payment,Los Angeles,Department Store,TRUE,Student,Fall,Discount on Selected Items
1000341825,01/09/2022 17:22,Denise Bauer,"['Shaving Cream', 'Potatoes', 'Pickles', 'Shrimp']",7,29.57,Debit Card,Los Angeles,Supermarket,TRUE,Professional,Spring,
1000341826,04/01/2022 03:14,Walter Henderson II,['Pasta'],8,56.37,Cash,Los Angeles,Specialty Store,FALSE,Homemaker,Fall,
1000341854,17/02/2024 19:28,Robert Bernard,"['Eggs', 'Toothpaste', 'Apple', 'Cereal Bars']",9,90.68,Credit Card,Los Angeles,Warehouse Club,FALSE,Young Adult,Spring,BOGO (Buy One Get One)
1000341859,08/08/2021 14:34,Katherine Harvey,['Carrots'],5,91.03,Mobile Payment,Los Angeles,Convenience Store,TRUE,Young Adult,Fall,BOGO (Buy One Get One)
1000341860,01/03/2024 02:43,Laura Schultz,"['Pickles', 'Honey', 'Garden Hose']",6,30.25,Mobile Payment,Los Angeles,Convenience Store,TRUE,Retiree,Spring,
1000341885,06/02/2020 11:55,Gregory Reyes,"['Iron', 'Bath Towels', 'Butter', 'Trash Bags', 'Trash Bags']",3,50.53,Credit Card,Los Angeles,Specialty Store,FALSE,Young Adult,Spring,BOGO (Buy One Get One)
1000341889,25/01/2023 10:58,James Phelps,"['Extension Cords', 'Ketchup', 'Butter', 'Water']",8,54.85,Credit Card,Los Angeles,Department Store,TRUE,Teenager,Spring,
1000341890,12/04/2023 23:59,Tony Warren,"['Vacuum Cleaner', 'Potatoes']",1,39.25,Debit Card,Los Angeles,Supermarket,TRUE,Senior Citizen,Fall,BOGO (Buy One Get One)
1000341915,08/12/2023 02:36,Tammy Gibson,"['Pasta', 'Hand Sanitizer', 'Cereal', 'Syrup']",9,46.51,Credit Card,Los Angeles,Pharmacy,FALSE,Professional,Winter,BOGO (Buy One Get One)
1000341916,22/11/2022 11:24,Jordan Carlson,"['Milk', 'Bath Towels', 'Cereal Bars', 'Broom']",2,16.33,Debit Card,Los Angeles,Warehouse Club,FALSE,Student,Summer,BOGO (Buy One Get One)
1000341924,23/05/2020 18:07,John Barajas,"['Canned Soup', 'Diapers', 'Trash Bags', 'Bread', 'Dish Soap']",4,27.81,Credit Card,Los Angeles,Supermarket,FALSE,Homemaker,Spring,Discount on Selected Items
1000341957,01/08/2023 21:17,Miranda Hodges,"['Cereal Bars', 'Dustpan']",8,45.97,Credit Card,Los Angeles,Department Store,FALSE,Homemaker,Spring,
1000341969,25/11/2023 01:10,Beverly Johnson,"['Tea', 'Eggs', 'Feminine Hygiene Products', 'Olive Oil', 'Trash Cans']",10,23.33,Mobile Payment,Los Angeles,Warehouse Club,FALSE,Retiree,Fall,BOGO (Buy One Get One)
1000341971,17/09/2020 04:01,Veronica Scott,"['Toothbrush', 'Ketchup', 'Milk', 'Banana']",8,27.71,Mobile Payment,Los Angeles,Specialty Store,TRUE,Retiree,Spring,
1000342005,02/12/2020 17:49,Cynthia Warner,"['Vacuum Cleaner', 'Bread', 'Pancake Mix']",5,74.23,Cash,Los Angeles,Warehouse Club,TRUE,Homemaker,Winter,Discount on Selected Items
1000342025,23/05/2020 18:29,Nicholas Lucero,"['Vacuum Cleaner', 'Onions', 'Yogurt', 'Water', 'Razors']",2,76.54,Mobile Payment,Los Angeles,Department Store,FALSE,Middle-Aged,Fall,BOGO (Buy One Get One)
1000342047,16/03/2020 16:11,Deborah Torres,"['Shaving Cream', 'Shrimp', 'Mustard']",5,74.28,Cash,Los Angeles,Convenience Store,TRUE,Senior Citizen,Winter,Discount on Selected Items
1000342059,11/04/2024 21:08,Rebecca Fuller,['Onions'],4,33.67,Cash,Los Angeles,Supermarket,TRUE,Homemaker,Spring,
1000342072,27/07/2020 00:47,Danny Martin,"['Tomatoes', 'Light Bulbs', 'Milk', 'Mustard', 'Cereal Bars']",5,16.44,Debit Card,Los Angeles,Department Store,FALSE,Professional,Summer,
1000342075,07/09/2022 04:47,Mrs. Tammy Schmidt,"['Laundry Detergent', 'Razors']",3,55.46,Debit Card,Los Angeles,Specialty Store,TRUE,Homemaker,Spring,BOGO (Buy One Get One)
1000342076,12/09/2021 09:43,Lindsay Holmes,"['Ketchup', 'Tomatoes', 'Toothbrush', 'Power Strips']",4,8.86,Credit Card,Los Angeles,Pharmacy,FALSE,Teenager,Winter,Discount on Selected Items
1000342079,06/08/2022 15:56,Cheryl Wells,['Bread'],10,53.36,Mobile Payment,Los Angeles,Specialty Store,FALSE,Young Adult,Summer,BOGO (Buy One Get One)
1000342094,10/02/2021 13:30,Matthew Lopez,"['Orange', 'Water']",3,36.88,Cash,Los Angeles,Warehouse Club,TRUE,Young Adult,Spring,
1000342104,28/07/2020 14:37,Sarah Schmidt,"['Paper Towels', 'Banana', 'Salmon']",5,96.67,Credit Card,Los Angeles,Pharmacy,FALSE,Professional,Fall,Discount on Selected Items
1000342116,27/05/2022 04:30,Dr. Gerald Parsons,"['Hand Sanitizer', 'Mustard', 'Chicken']",7,35.04,Mobile Payment,Los Angeles,Specialty Store,TRUE,Professional,Fall,Discount on Selected Items
1000342133,27/01/2024 07:36,Jeremy Harrison,"['Dishware', 'Canned Soup', 'Paper Towels', 'Power Strips', 'Beef']",2,99.62,Credit Card,Los Angeles,Convenience Store,FALSE,Middle-Aged,Summer,
1000342140,05/07/2021 23:36,Bryan Gardner,"['Water', 'Toothpaste', 'Shower Gel', 'Bath Towels']",9,47.57,Credit Card,Los Angeles,Supermarket,FALSE,Young Adult,Spring,BOGO (Buy One Get One)
1000342150,17/02/2024 02:36,Eric Miller,"['Carrots', 'Apple']",2,23.31,Credit Card,Los Angeles,Warehouse Club,FALSE,Middle-Aged,Fall,Discount on Selected Items
1000342174,03/03/2022 00:49,Alison Torres,"['Banana', 'Coffee', 'Cleaning Spray']",5,77.12,Debit Card,Los Angeles,Warehouse Club,TRUE,Young Adult,Winter,Discount on Selected Items
1000342182,08/06/2021 01:43,Nancy Washington,"['Olive Oil', 'Bath Towels', 'Feminine Hygiene Products', 'Power Strips']",3,83.8,Debit Card,Los Angeles,Convenience Store,FALSE,Teenager,Spring,Discount on Selected Items
1000342193,02/07/2021 01:38,Jocelyn Shaw,"['Salmon', 'Pasta', 'Pickles', 'Toothbrush']",7,85.35,Mobile Payment,Los Angeles,Pharmacy,FALSE,Homemaker,Winter,
1000342210,15/06/2021 13:19,Stephen Pope,"['Vacuum Cleaner', 'Shaving Cream', 'Trash Cans', 'Butter', 'Iron']",10,54.72,Credit Card,Los Angeles,Department Store,TRUE,Teenager,Summer,BOGO (Buy One Get One)
1000342236,20/01/2021 08:06,Noah Moran,"['Pickles', 'Mayonnaise', 'Vacuum Cleaner', 'Diapers']",1,32.16,Cash,Los Angeles,Pharmacy,TRUE,Young Adult,Summer,
1000342247,25/09/2020 15:18,Donna Johnson,"['Diapers', 'Orange', 'Shrimp', 'Spinach', 'Feminine Hygiene Products']",4,74.8,Mobile Payment,Los Angeles,Supermarket,FALSE,Student,Summer,
1000342248,21/08/2021 04:13,Janice Owens,"['Light Bulbs', 'Toothpaste', 'Milk', 'Peanut Butter']",8,26.94,Mobile Payment,Los Angeles,Warehouse Club,TRUE,Middle-Aged,Spring,
